TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
437082541,180018,310614,308,1112,2099
437082583,195151,363990,298,2400,1945
438081000,982730,3126601,40810,12482,15717
438081083,2741090,7351070,15745,18480,49860
438081375,1340928,3556611,7427,9471,25871
438081541,924984,3031031,6426,9341,17629
438082125,1871786,4522248,1167,19489,26335
438082166,2038084,5346748,1083,21217,22745
438082208,2042150,3948292,3620,16588,28164
439081000,2986657,9582230,21183,29393,58495
439081125,1465608,4266144,9609,12694,30245
439081541,10590,22527,18,109,80
439081583,2989193,8051599,16867,22123,60204
439082333,2064439,4156398,4340,16242,29323
439082458,2064761,4971182,1130,21506,29802
439082500,1176704,2707931,720,11803,16070
440081000,2344649,6291306,14975,17015,46710
440081083,2574383,6962884,16345,19990,44739
440081250,2255668,7343280,15566,22867,42793
440081416,2433352,7583479,48973,17617,43047
440082291,2063778,4071738,3943,15428,29086
440082333,2063467,4939833,1343,19463,26892
440082500,2063902,4767175,1315,19913,29221
440082958,2064439,4031686,34960,21271,15267
441081041,2987432,9746927,19031,30264,56698
441081208,2988611,7833910,17772,21553,58007
441081458,2988197,9517868,17819,20080,54722
441081625,2989666,9537030,55006,29380,50324
441082583,2064249,4227919,4005,16557,30121
441082666,2063686,3598076,3202,12185,21258
441082875,2064660,4715834,1363,19948,29082
442081375,2987859,9696841,19302,22192,53519
442081916,2062760,4272384,4138,17000,30443
442082583,2064243,4912964,1330,20235,30415
442082750,2064041,4984666,1162,19863,27882
442082875,2993498,9697096,21642,28594,57852
442082916,2991985,9494969,21544,29379,54669
442082958,2065099,4388451,3702,17203,29429
443081666,2457182,6700539,17218,19378,47755
443081750,2455791,7741227,15846,17392,47631
443082333,784791,2188179,5687,10741,12031
444081041,1132036,3821263,9116,13388,19734
444081083,226616,823440,2015,2679,3697
444081166,1016005,2757725,7507,8191,21026
444081291,440212,1434741,2986,4845,8082
444082000,1067303,2051428,1907,8735,16063
444082041,1065178,2563185,830,11148,14252
444082208,1842751,4405049,1474,20580,21649
444082375,1814826,3487864,3738,15244,27903
445081000,2987872,10200063,22413,31764,55545
445081083,2988248,9708022,51894,31176,50457
445081208,2988330,8169059,22050,23387,61619
445081416,2988428,9522019,20946,30855,55449
445082041,1352424,2775471,2346,10665,19987
445082208,2064050,5072979,1921,22610,26222
445082375,2064725,4845923,1306,19854,28535
445082750,2065299,4418559,2331,17038,23084
446081250,2988036,8085396,22684,23379,62749
446081458,2989365,10583016,24502,34529,50819
446082208,2064264,4207505,4378,16598,29040
446082458,2064175,4997575,1370,21615,26592
446082583,2991470,7103784,42367,22483,27803
446082625,2992602,10333955,22105,37300,49629
446082791,2064367,5223459,1301,22436,27875
447081125,2987043,10592759,20670,34603,49692
447081291,2984192,7978789,15739,22300,60643
447081458,2988673,9419236,23178,29864,57815
447081875,2985835,10126239,21817,34364,51755
447082000,2062343,4775055,34401,20044,28086
447082375,2063908,5265356,1382,23577,22062
447082500,1424409,2811015,2664,11566,19629
447082625,2064048,4767068,1676,19790,28362
448080958,2987392,10270658,21505,32539,54951
448081000,2985402,9760856,20584,34880,52356
448081208,2987193,9612697,55485,31558,54479
448081333,2988115,7999323,16495,21153,60977
448082166,2064473,5195389,1287,21836,26027
448082208,2063157,4845657,1613,20987,28828
448082333,2063602,4866055,34071,19795,23176
448083541,2065533,3979374,3248,15367,23012
449080875,2987122,9849622,22527,28665,56348
449080916,2987822,9937524,21583,30854,53731
449081416,2988016,8753029,19918,27330,53146
449081875,2990068,9431845,54961,30099,51773
449082250,2063852,5127356,1509,22252,27525
449082291,1372598,3532377,724,15636,17073
449083625,2065499,3185819,1477,12843,5164
450081166,2371212,8002387,15050,31492,37325
450081291,1114602,3863820,8573,12492,20050
450081500,1116978,2395108,4028,4997,13249
450082000,940957,1905890,2255,8130,10406
450082166,939384,2275043,527,9363,11706
450082458,2309326,7688349,49673,26659,39356
450082500,753223,1627523,27340,7897,10006
450082625,755386,1861954,450,7331,9225
451081291,2987526,8259043,19986,22508,58592
451081416,2723528,8964624,19848,29548,51671
451081583,2439004,8413558,19564,28024,44124
451081791,2548023,7231578,47202,23425,27708
451082375,2064806,4170894,3678,15584,28460
451082416,2064529,5144906,1419,23036,26062
451082500,2063879,5104592,1150,21418,27600
451082583,1412441,3572408,671,15915,18390
452081125,876766,2802809,6500,9884,17043
452081416,536004,1426557,3123,3844,10180
452081833,758818,1979666,4764,6035,14757
452082041,627216,2062592,4699,6255,11381
452082500,497771,976507,951,4242,6824
452082875,2064757,4765082,34278,19135,22522
453080833,2984391,10001821,22778,34550,54402
453080916,2987414,10869496,24653,39629,51113
453081000,2986722,8995652,19249,28399,51597
453081666,2987502,8199631,15552,22079,57094
453082166,2063048,4266283,4395,16562,29674
453082250,2064138,5008643,1702,20986,26603
453082500,1466794,3640120,957,16581,17627
453083583,2064551,3195756,1261,12472,5387
454081083,2988658,10002801,21855,31585,55387
454081208,649474,2065126,5291,6873,12586
454081416,2987277,10749038,42334,40314,44994
454081541,2989721,9910716,52772,32621,47180
454082125,2064038,4250593,3942,17978,28349
454082333,2062337,4278208,3760,16685,29187
