TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
542072125,966459,3077056,78378,16486,1839
542072208,767516,2513541,45193,5992,1550
542072291,978638,3050672,83702,18333,1728
543072291,229049,726844,24711,2339,384
543072333,15713,38052,391,397,7
543072500,14733,14230,0,0,0
543072541,218557,732611,9084,2313,672
543072958,23243,44079,83,441,6
544072250,85966,272863,4339,1177,154
544072333,220230,698528,17663,2303,333
544072375,290807,585284,37719,12048,177
544072416,286086,949642,11931,2273,803
545072166,839121,2674083,48615,5928,1704
545072416,418376,1440107,17973,3902,1280
545072708,329627,1139679,15761,2880,872
545073291,383541,998240,3335,4101,726
545073583,353096,821061,32859,11964,351
545073625,342970,925071,708,3803,768
546072291,673405,2361094,31334,5100,1796
546072333,714646,2135341,70694,14955,975
546072375,471902,1636793,22035,4455,1061
546072416,569983,1993830,24659,4738,1513
547072208,61757,188849,1732,613,148
547072333,179591,193884,0,0,0
547072583,116014,128927,0,0,0
547073000,8673,9748,17,23,1
547073291,90698,130690,353,931,79
548072208,47140,153610,2656,901,99
548072333,68887,110803,13397,182,6
548072583,52154,64587,0,0,0
548072750,155523,484246,38305,13128,123
549072208,282589,943009,12653,2636,906
549072375,539057,1453022,53995,14815,456
549072666,336548,1137707,14798,2485,625
549072791,503858,1100308,39259,13260,277
549073375,39725,78405,268,747,83
550072291,490391,1679312,20618,4068,1499
550072416,623040,2052760,27665,4695,1910
550072541,472643,1612535,21065,3976,1073
551073083,44571,113108,138,665,110
551073208,108791,332619,5007,1454,302
551073291,86701,112794,0,0,0
551073333,477731,1652687,22032,4042,1226
551073541,79522,241699,2318,1321,126
552072291,78952,250189,3252,1003,180
552072416,4229,5893,0,0,0
552072666,205154,261593,0,0,0
553072416,812772,2537635,77520,16136,1176
553072708,33376,96856,1511,745,57
553073125,958402,3095221,58049,13406,1755
553073666,9545,12871,6,47,0
553074041,11101,13673,11,74,0
553074083,29239,35024,0,0,0
554072208,275954,603722,36166,12438,124
554072708,11806,26839,0,0,0
554072791,249590,618157,593,2604,510
555072250,63128,207788,2563,881,93
555072375,469746,1061124,38561,15516,198
